CHROM	Start	End	File
6	162169564	162931203	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	162931203	164383521	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	164383521	165586864	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	165586864	167024733	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	167024733	168042835	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	168042835	169382050	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	169382050	170330173	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	170330173	171051270	CHR6.Imputed.1KG.dose_filtered.vcf.gz
7	16161	972752	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	972752	1353067	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	1353067	2062398	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	2062398	2772227	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	2772227	4573428	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	4573428	5416232	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	5416232	5854526	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	5854526	6573857	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	6573857	7808752	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	7808752	9123423	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	9123423	9987499	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	9987499	11299198	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	11299198	12635461	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	12635461	13884202	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	13884202	15143657	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	15143657	16902069	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	16902069	19481547	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	19481547	20124908	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	20124908	22507629	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	22507629	23471442	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	23471442	25077259	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	25077259	25909555	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	25909555	28360309	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	28360309	31137289	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	31137289	33555768	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	33555768	36213538	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	36213538	37555184	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	37555184	38966703	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	38966703	39862670	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	39862670	42001811	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	42001811	43159074	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	43159074	44763828	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	44763828	45952922	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	45952922	46986720	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	46986720	49212278	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	49212278	51675322	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	51675322	53176312	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	53176312	54222976	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	54222976	55691584	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	55691584	57382638	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	57382638	63307359	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	63307359	63641125	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	63641125	65689809	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	65689809	68234074	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	68234074	69085364	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	69085364	71874885	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	71874885	73334602	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	73334602	76458564	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	76458564	78093859	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	78093859	79888069	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	79888069	82022686	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	82022686	83801203	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	83801203	85572182	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	85572182	87825004	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	87825004	90661784	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	90661784	92493752	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	92493752	93966601	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	93966601	96073508	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	96073508	97099570	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	97099570	98715474	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	98715474	100196651	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	100196651	101199253	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	101199253	103197510	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	103197510	104159525	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	104159525	105682905	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	105682905	107780178	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	107780178	109647594	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	109647594	112618684	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	112618684	113712387	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	113712387	116780178	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	116780178	118351581	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	118351581	121045273	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	121045273	121933630	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	121933630	124156805	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	124156805	124167552	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	124167552	126519170	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	126519170	126869221	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	126869221	128778386	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	128778386	130422414	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	130422414	132805848	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	132805848	134307596	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	134307596	135591083	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	135591083	136876562	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	136876562	138744679	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	138744679	139933177	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	139933177	140235210	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	140235210	141226557	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	141226557	142656310	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	142656310	144968289	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	144968289	146427960	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	146427960	147815318	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	147815318	149840658	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	149840658	150711505	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	150711505	152249806	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	152249806	153674019	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	153674019	154964730	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	154964730	156065250	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	156065250	157634597	CHR7.Imputed.1KG.dose_filtered.vcf.gz
7	157634597	159128575	CHR7.Imputed.1KG.dose_filtered.vcf.gz
8	10422	1044217	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	1044217	1163245	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	1163245	2042942	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	2042942	2573279	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	2573279	3392926	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	3392926	3783017	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	3783017	4480476	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	4480476	5146927	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	5146927	6142797	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	6142797	7153079	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	7153079	9154694	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	9154694	9640787	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	9640787	10463197	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	10463197	11278998	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	11278998	13491775	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	13491775	13944992	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	13944992	15991660	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	15991660	17387876	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	17387876	17836399	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	17836399	19492840	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	19492840	20060856	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	20060856	21661737	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	21661737	22897057	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	22897057	24674718	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	24674718	25483454	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	25483454	26682525	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	26682525	28162392	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	28162392	29327896	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	29327896	31133729	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	31133729	31548360	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	31548360	32977218	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	32977218	35317232	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	35317232	37379389	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	37379389	38938806	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	38938806	40703337	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	40703337	41721454	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	41721454	42773823	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	42773823	46841315	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	46841315	50082470	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	50082470	53302930	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	53302930	54418044	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	54418044	55945581	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	55945581	56956383	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	56956383	59068651	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	59068651	59728100	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	59728100	62329099	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	62329099	63349306	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	63349306	65232872	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	65232872	66489090	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	66489090	69863057	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	69863057	70867979	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	70867979	72289454	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	72289454	73817199	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	73817199	75445064	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	75445064	76456542	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	76456542	79132861	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	79132861	81956395	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	81956395	82693739	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	82693739	84225589	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	84225589	85955619	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	85955619	87411709	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	87411709	89085481	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	89085481	90638162	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	90638162	93554386	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	93554386	95005527	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	95005527	96534806	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	96534806	99401581	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	99401581	101620958	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	101620958	104123306	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	104123306	104988752	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	104988752	107410754	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	107410754	108648177	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	108648177	109248173	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	109248173	110484314	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	110484314	111850847	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	111850847	113064320	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	113064320	116096495	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	116096495	119685457	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	119685457	121201700	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	121201700	124861459	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	124861459	125683719	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	125683719	126410917	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	126410917	128659111	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	128659111	130381139	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	130381139	131639625	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	131639625	133351144	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	133351144	134570001	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	134570001	136035605	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	136035605	137524151	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	137524151	139254830	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	139254830	140725643	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	140725643	143044914	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	143044914	144236881	CHR8.Imputed.1KG.dose_filtered.vcf.gz
8	144236881	146303867	CHR8.Imputed.1KG.dose_filtered.vcf.gz
9	10023	1079707	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	1079707	1916877	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	1916877	3190064	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	3190064	4495328	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	4495328	4884926	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	4884926	6557589	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	6557589	7154923	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	7154923	8456299	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	8456299	9166403	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	9166403	10879253	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	10879253	12276489	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	12276489	14836363	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	14836363	16659655	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	16659655	18661051	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	18661051	20463534	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	20463534	22206559	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	22206559	24158518	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	24158518	25330810	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	25330810	26111757	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	26111757	28224283	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	28224283	28811584	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	28811584	30387392	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	30387392	31310383	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	31310383	32019368	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	32019368	33578334	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	33578334	34642243	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	34642243	36743283	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	36743283	38641599	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	38641599	65472190	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	65472190	72512711	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	72512711	72753755	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	72753755	74253040	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	74253040	76203946	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	76203946	76973081	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	76973081	78900183	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	78900183	79471208	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	79471208	81079055	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	81079055	82590928	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	82590928	84211233	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	84211233	85440801	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	85440801	86938196	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	86938196	88109333	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	88109333	88590417	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	88590417	90136246	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	90136246	92528698	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	92528698	94167203	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	94167203	96671698	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	96671698	98922040	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	98922040	101592859	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	101592859	104624437	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	104624437	105967976	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	105967976	107581749	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	107581749	109298754	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	109298754	110695062	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	110695062	112778024	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	112778024	114831082	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	114831082	115693145	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	115693145	117019801	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	117019801	117921960	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	117921960	121321537	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	121321537	122260297	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	122260297	124871322	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	124871322	126971887	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	126971887	129059665	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	129059665	130055510	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	130055510	132165470	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	132165470	133223217	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	133223217	134127888	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	134127888	135298842	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	135298842	137041122	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	137041122	137589364	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	137589364	138938978	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	138938978	139500342	CHR9.Imputed.1KG.dose_filtered.vcf.gz
9	139500342	141144796	CHR9.Imputed.1KG.dose_filtered.vcf.gz
10	60523	751339	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	751339	1523544	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	1523544	2254500	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	2254500	3352699	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	3352699	4572274	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	4572274	5983762	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	5983762	7171484	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	7171484	8774665	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	8774665	10249396	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	10249396	12586797	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	12586797	13321600	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	13321600	15026068	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	15026068	16551767	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	16551767	18537267	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	18537267	19716878	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	19716878	22772283	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	22772283	23175132	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	23175132	25578596	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	25578596	26888684	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	26888684	29323236	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	29323236	29783692	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	29783692	30458838	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	30458838	31907519	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	31907519	33707968	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	33707968	35109355	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	35109355	36572508	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	36572508	37790029	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	37790029	42372579	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	42372579	43894771	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	43894771	44730075	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	44730075	48760450	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	48760450	50840915	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	50840915	53616629	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	53616629	55103572	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	55103572	57031140	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	57031140	57662146	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	57662146	58959528	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	58959528	60289987	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	60289987	61891409	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	61891409	62659679	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	62659679	63341695	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	63341695	65794114	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	65794114	67549615	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	67549615	69900148	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	69900148	70195991	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	70195991	72220850	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	72220850	73508512	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	73508512	75422550	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	75422550	78706814	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	78706814	80876749	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	80876749	82414679	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	82414679	84383745	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	84383745	85458703	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	85458703	87937577	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	87937577	89127064	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	89127064	91013381	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	91013381	92006581	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	92006581	93335047	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	93335047	95396368	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	95396368	96221243	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	96221243	97822357	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	97822357	100241302	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	100241302	100668400	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	100668400	102949239	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	102949239	104380410	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	104380410	106695048	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	106695048	108726686	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	108726686	110317705	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	110317705	112561493	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	112561493	115328432	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	115328432	116421406	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	116421406	119523934	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	119523934	120591353	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	120591353	122407323	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	122407323	123231465	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	123231465	123900545	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	123900545	125869346	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	125869346	128001098	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	128001098	129154362	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	129154362	130844284	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	130844284	131741327	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	131741327	132580245	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	132580245	134336329	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	134336329	134494673	CHR10.Imputed.1KG.dose_filtered.vcf.gz
10	134494673	135523865	CHR10.Imputed.1KG.dose_filtered.vcf.gz
11	70855	1213590	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	1213590	3665481	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	3665481	4746709	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	4746709	6322869	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	6322869	7436701	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	7436701	8333274	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	8333274	9087317	CHR11.Imputed.1KG.dose_filtered.vcf.gz
11	9087317	10952027	CHR11.Imputed.1KG.dose_filtered.vcf.gz
