CHROM	Start	End	File
13	33776903	35026464	Genotype.vcf.gz
13	35026464	36046367	Genotype.vcf.gz
13	36046367	37498185	Genotype.vcf.gz
13	37498185	38878163	Genotype.vcf.gz
13	38878163	41069263	Genotype.vcf.gz
13	41069263	43101027	Genotype.vcf.gz
13	43101027	44901409	Genotype.vcf.gz
13	44901409	46495214	Genotype.vcf.gz
13	46495214	47431079	Genotype.vcf.gz
13	47431079	49383962	Genotype.vcf.gz
13	49383962	51591091	Genotype.vcf.gz
13	51591091	53339622	Genotype.vcf.gz
13	53339622	54682864	Genotype.vcf.gz
13	54682864	55817131	Genotype.vcf.gz
13	55817131	57554217	Genotype.vcf.gz
13	57554217	58410626	Genotype.vcf.gz
13	58410626	59302271	Genotype.vcf.gz
13	59302271	60854778	Genotype.vcf.gz
13	60854778	61591949	Genotype.vcf.gz
13	61591949	63971559	Genotype.vcf.gz
13	63971559	65200602	Genotype.vcf.gz
13	65200602	67844453	Genotype.vcf.gz
13	67844453	70724516	Genotype.vcf.gz
13	70724516	71526791	Genotype.vcf.gz
13	71526791	73934089	Genotype.vcf.gz
13	73934089	75670143	Genotype.vcf.gz
13	75670143	77410555	Genotype.vcf.gz
13	77410555	78808813	Genotype.vcf.gz
13	78808813	80585676	Genotype.vcf.gz
13	80585676	82581814	Genotype.vcf.gz
13	82581814	84133144	Genotype.vcf.gz
13	84133144	85610916	Genotype.vcf.gz
13	85610916	88559882	Genotype.vcf.gz
13	88559882	90521311	Genotype.vcf.gz
13	90521311	93129691	Genotype.vcf.gz
13	93129691	93586455	Genotype.vcf.gz
13	93586455	96087558	Genotype.vcf.gz
13	96087558	97519210	Genotype.vcf.gz
13	97519210	98938919	Genotype.vcf.gz
13	98938919	100574095	Genotype.vcf.gz
13	100574095	102300523	Genotype.vcf.gz
13	102300523	104066710	Genotype.vcf.gz
13	104066710	104844114	Genotype.vcf.gz
13	104844114	106247554	Genotype.vcf.gz
13	106247554	106750000	Genotype.vcf.gz
13	106750000	108189877	Genotype.vcf.gz
13	108189877	109121210	Genotype.vcf.gz
13	109121210	109815112	Genotype.vcf.gz
13	109815112	111232073	Genotype.vcf.gz
13	111232073	112247592	Genotype.vcf.gz
13	112247592	113572488	Genotype.vcf.gz
13	113572488	115109853	Genotype.vcf.gz
14	19002084	21589402	Genotype.vcf.gz
14	21589402	23018665	Genotype.vcf.gz
14	23018665	24905123	Genotype.vcf.gz
14	24905123	26135686	Genotype.vcf.gz
14	26135686	28466533	Genotype.vcf.gz
14	28466533	29972145	Genotype.vcf.gz
14	29972145	32383265	Genotype.vcf.gz
14	32383265	34846251	Genotype.vcf.gz
14	34846251	35859593	Genotype.vcf.gz
14	35859593	38667725	Genotype.vcf.gz
14	38667725	40341990	Genotype.vcf.gz
14	40341990	41615502	Genotype.vcf.gz
14	41615502	43137389	Genotype.vcf.gz
14	43137389	44543227	Genotype.vcf.gz
14	44543227	46081896	Genotype.vcf.gz
14	46081896	46749130	Genotype.vcf.gz
14	46749130	48573586	Genotype.vcf.gz
14	48573586	49005471	Genotype.vcf.gz
14	49005471	50507760	Genotype.vcf.gz
14	50507760	51493572	Genotype.vcf.gz
14	51493572	53474383	Genotype.vcf.gz
14	53474383	53997831	Genotype.vcf.gz
14	53997831	55233681	Genotype.vcf.gz
14	55233681	56216880	Genotype.vcf.gz
14	56216880	57481262	Genotype.vcf.gz
14	57481262	59448336	Genotype.vcf.gz
14	59448336	61680424	Genotype.vcf.gz
14	61680424	63790015	Genotype.vcf.gz
14	63790015	65220298	Genotype.vcf.gz
14	65220298	66399555	Genotype.vcf.gz
14	66399555	67992317	Genotype.vcf.gz
14	67992317	71131957	Genotype.vcf.gz
14	71131957	72889615	Genotype.vcf.gz
14	72889615	76444767	Genotype.vcf.gz
14	76444767	77229472	Genotype.vcf.gz
14	77229472	78561945	Genotype.vcf.gz
14	78561945	80186579	Genotype.vcf.gz
14	80186579	81579714	Genotype.vcf.gz
14	81579714	83138097	Genotype.vcf.gz
14	83138097	84241633	Genotype.vcf.gz
14	84241633	85746319	Genotype.vcf.gz
14	85746319	86647002	Genotype.vcf.gz
14	86647002	87635341	Genotype.vcf.gz
14	87635341	89497643	Genotype.vcf.gz
14	89497643	91296860	Genotype.vcf.gz
14	91296860	93132299	Genotype.vcf.gz
14	93132299	94325285	Genotype.vcf.gz
14	94325285	95750867	Genotype.vcf.gz
14	95750867	96262415	Genotype.vcf.gz
14	96262415	98341162	Genotype.vcf.gz
14	98341162	99138532	Genotype.vcf.gz
14	99138532	101534307	Genotype.vcf.gz
14	101534307	103012102	Genotype.vcf.gz
14	103012102	105001723	Genotype.vcf.gz
14	105001723	106340358	Genotype.vcf.gz
14	106340358	107289454	Genotype.vcf.gz
15	20001200	21131604	Genotype.vcf.gz
15	21131604	24195127	Genotype.vcf.gz
15	24195127	25108590	Genotype.vcf.gz
15	25108590	27298112	Genotype.vcf.gz
15	27298112	29338502	Genotype.vcf.gz
15	29338502	30165568	Genotype.vcf.gz
15	30165568	31591821	Genotype.vcf.gz
15	31591821	32441811	Genotype.vcf.gz
15	32441811	34015425	Genotype.vcf.gz
15	34015425	35083251	Genotype.vcf.gz
15	35083251	37456502	Genotype.vcf.gz
15	37456502	38530777	Genotype.vcf.gz
15	38530777	40384132	Genotype.vcf.gz
15	40384132	41177514	Genotype.vcf.gz
15	41177514	42776399	Genotype.vcf.gz
15	42776399	44198049	Genotype.vcf.gz
15	44198049	46618787	Genotype.vcf.gz
15	46618787	48136048	Genotype.vcf.gz
15	48136048	50008043	Genotype.vcf.gz
15	50008043	51677560	Genotype.vcf.gz
15	51677560	53069096	Genotype.vcf.gz
15	53069096	54508528	Genotype.vcf.gz
15	54508528	55136269	Genotype.vcf.gz
15	55136269	56901773	Genotype.vcf.gz
15	56901773	58441366	Genotype.vcf.gz
15	58441366	59694116	Genotype.vcf.gz
15	59694116	61265836	Genotype.vcf.gz
15	61265836	63215222	Genotype.vcf.gz
15	63215222	65104668	Genotype.vcf.gz
15	65104668	67094767	Genotype.vcf.gz
15	67094767	69017999	Genotype.vcf.gz
15	69017999	70133341	Genotype.vcf.gz
15	70133341	71922649	Genotype.vcf.gz
15	71922649	73628714	Genotype.vcf.gz
15	73628714	76398624	Genotype.vcf.gz
15	76398624	78516053	Genotype.vcf.gz
15	78516053	80860978	Genotype.vcf.gz
15	80860978	84260468	Genotype.vcf.gz
15	84260468	86652905	Genotype.vcf.gz
15	86652905	88369943	Genotype.vcf.gz
15	88369943	90475551	Genotype.vcf.gz
15	90475551	92164392	Genotype.vcf.gz
15	92164392	93780902	Genotype.vcf.gz
15	93780902	94924330	Genotype.vcf.gz
15	94924330	96141596	Genotype.vcf.gz
15	96141596	98030910	Genotype.vcf.gz
15	98030910	99244059	Genotype.vcf.gz
15	99244059	100636847	Genotype.vcf.gz
15	100636847	101552694	Genotype.vcf.gz
15	101552694	102520966	Genotype.vcf.gz
16	60054	1207206	Genotype.vcf.gz
16	1207206	2764829	Genotype.vcf.gz
16	2764829	4001196	Genotype.vcf.gz
16	4001196	5118345	Genotype.vcf.gz
16	5118345	5891580	Genotype.vcf.gz
16	5891580	6893551	Genotype.vcf.gz
16	6893551	7529121	Genotype.vcf.gz
16	7529121	8338519	Genotype.vcf.gz
16	8338519	9799419	Genotype.vcf.gz
16	9799419	10426032	Genotype.vcf.gz
16	10426032	11520161	Genotype.vcf.gz
16	11520161	12613098	Genotype.vcf.gz
16	12613098	13154437	Genotype.vcf.gz
16	13154437	14464002	Genotype.vcf.gz
16	14464002	16154060	Genotype.vcf.gz
16	16154060	17644749	Genotype.vcf.gz
16	17644749	18643607	Genotype.vcf.gz
16	18643607	20150571	Genotype.vcf.gz
16	20150571	22448904	Genotype.vcf.gz
16	22448904	24136875	Genotype.vcf.gz
16	24136875	25986862	Genotype.vcf.gz
16	25986862	27445755	Genotype.vcf.gz
16	27445755	29036613	Genotype.vcf.gz
16	29036613	31382943	Genotype.vcf.gz
16	31382943	46399473	Genotype.vcf.gz
16	46399473	49007926	Genotype.vcf.gz
16	49007926	52035823	Genotype.vcf.gz
16	52035823	53382572	Genotype.vcf.gz
16	53382572	55903774	Genotype.vcf.gz
16	55903774	57664330	Genotype.vcf.gz
16	57664330	59045405	Genotype.vcf.gz
16	59045405	60745694	Genotype.vcf.gz
16	60745694	62229849	Genotype.vcf.gz
16	62229849	63691589	Genotype.vcf.gz
16	63691589	65938566	Genotype.vcf.gz
16	65938566	68841363	Genotype.vcf.gz
16	68841363	71054028	Genotype.vcf.gz
16	71054028	72935150	Genotype.vcf.gz
16	72935150	74971503	Genotype.vcf.gz
16	74971503	75977954	Genotype.vcf.gz
16	75977954	77523678	Genotype.vcf.gz
16	77523678	78456292	Genotype.vcf.gz
16	78456292	79134815	Genotype.vcf.gz
16	79134815	80297374	Genotype.vcf.gz
16	80297374	81772536	Genotype.vcf.gz
16	81772536	82747728	Genotype.vcf.gz
16	82747728	83477208	Genotype.vcf.gz
16	83477208	84445883	Genotype.vcf.gz
16	84445883	85148685	Genotype.vcf.gz
16	85148685	86156599	Genotype.vcf.gz
16	86156599	86815411	Genotype.vcf.gz
16	86815411	87647349	Genotype.vcf.gz
16	87647349	89041165	Genotype.vcf.gz
16	89041165	90292812	Genotype.vcf.gz
17	56	1172399	Genotype.vcf.gz
17	1172399	1928731	Genotype.vcf.gz
17	1928731	3702312	Genotype.vcf.gz
17	3702312	4696261	Genotype.vcf.gz
17	4696261	5741334	Genotype.vcf.gz
17	5741334	7317398	Genotype.vcf.gz
17	7317398	8306425	Genotype.vcf.gz
17	8306425	9965921	Genotype.vcf.gz
17	9965921	11102815	Genotype.vcf.gz
17	11102815	12534769	Genotype.vcf.gz
17	12534769	13180372	Genotype.vcf.gz
17	13180372	13894637	Genotype.vcf.gz
17	13894637	15019097	Genotype.vcf.gz
17	15019097	16412342	Genotype.vcf.gz
17	16412342	18856320	Genotype.vcf.gz
17	18856320	21290357	Genotype.vcf.gz
17	21290357	27334244	Genotype.vcf.gz
17	27334244	29786491	Genotype.vcf.gz
17	29786491	31538425	Genotype.vcf.gz
17	31538425	32912798	Genotype.vcf.gz
17	32912798	34469036	Genotype.vcf.gz
17	34469036	36809344	Genotype.vcf.gz
17	36809344	38877404	Genotype.vcf.gz
17	38877404	39899810	Genotype.vcf.gz
17	39899810	41772087	Genotype.vcf.gz
17	41772087	43056905	Genotype.vcf.gz
17	43056905	45876022	Genotype.vcf.gz
17	45876022	47517400	Genotype.vcf.gz
17	47517400	49898957	Genotype.vcf.gz
17	49898957	50719055	Genotype.vcf.gz
17	50719055	51826118	Genotype.vcf.gz
17	51826118	53599432	Genotype.vcf.gz
17	53599432	55357541	Genotype.vcf.gz
17	55357541	57487512	Genotype.vcf.gz
17	57487512	59312755	Genotype.vcf.gz
17	59312755	61545589	Genotype.vcf.gz
17	61545589	63148128	Genotype.vcf.gz
17	63148128	64800430	Genotype.vcf.gz
17	64800430	67858770	Genotype.vcf.gz
17	67858770	69387817	Genotype.vcf.gz
17	69387817	72672203	Genotype.vcf.gz
17	72672203	74375560	Genotype.vcf.gz
17	74375560	76263413	Genotype.vcf.gz
17	76263413	77298636	Genotype.vcf.gz
17	77298636	78837588	Genotype.vcf.gz
17	78837588	80034408	Genotype.vcf.gz
17	80034408	81194908	Genotype.vcf.gz
18	10644	912486	Genotype.vcf.gz
18	912486	1942911	Genotype.vcf.gz
18	1942911	3891658	Genotype.vcf.gz
18	3891658	5834180	Genotype.vcf.gz
18	5834180	7090485	Genotype.vcf.gz
18	7090485	8498931	Genotype.vcf.gz
18	8498931	11075913	Genotype.vcf.gz
18	11075913	11905440	Genotype.vcf.gz
18	11905440	14440799	Genotype.vcf.gz
18	14440799	19485844	Genotype.vcf.gz
18	19485844	20649472	Genotype.vcf.gz
18	20649472	22996651	Genotype.vcf.gz
18	22996651	24026191	Genotype.vcf.gz
18	24026191	25927682	Genotype.vcf.gz
18	25927682	26875587	Genotype.vcf.gz
18	26875587	27866478	Genotype.vcf.gz
18	27866478	30264066	Genotype.vcf.gz
18	30264066	31780067	Genotype.vcf.gz
18	31780067	33861964	Genotype.vcf.gz
18	33861964	35075250	Genotype.vcf.gz
18	35075250	36365490	Genotype.vcf.gz
18	36365490	37684367	Genotype.vcf.gz
18	37684367	39892648	Genotype.vcf.gz
18	39892648	42922106	Genotype.vcf.gz
18	42922106	44299246	Genotype.vcf.gz
18	44299246	45939732	Genotype.vcf.gz
18	45939732	47730584	Genotype.vcf.gz
18	47730584	51062185	Genotype.vcf.gz
18	51062185	51554175	Genotype.vcf.gz
18	51554175	55213838	Genotype.vcf.gz
18	55213838	56530220	Genotype.vcf.gz
18	56530220	57630483	Genotype.vcf.gz
18	57630483	59020751	Genotype.vcf.gz
18	59020751	60277715	Genotype.vcf.gz
18	60277715	61820252	Genotype.vcf.gz
18	61820252	63463402	Genotype.vcf.gz
18	63463402	64252801	Genotype.vcf.gz
18	64252801	66125817	Genotype.vcf.gz
18	66125817	67175820	Genotype.vcf.gz
18	67175820	68621179	Genotype.vcf.gz
18	68621179	69621618	Genotype.vcf.gz
18	69621618	71038474	Genotype.vcf.gz
18	71038474	71971462	Genotype.vcf.gz
18	71971462	73526987	Genotype.vcf.gz
18	73526987	74813815	Genotype.vcf.gz
18	74813815	75976317	Genotype.vcf.gz
18	75976317	77149991	Genotype.vcf.gz
18	77149991	78017158	Genotype.vcf.gz
19	80840	610729	Genotype.vcf.gz
19	610729	2098396	Genotype.vcf.gz
19	2098396	3019660	Genotype.vcf.gz
19	3019660	4348967	Genotype.vcf.gz
19	4348967	5811852	Genotype.vcf.gz
19	5811852	6684885	Genotype.vcf.gz
19	6684885	8347513	Genotype.vcf.gz
19	8347513	9238393	Genotype.vcf.gz
19	9238393	11284028	Genotype.vcf.gz
19	11284028	13471127	Genotype.vcf.gz
19	13471127	14486347	Genotype.vcf.gz
19	14486347	15648610	Genotype.vcf.gz
19	15648610	16374416	Genotype.vcf.gz
19	16374416	18409862	Genotype.vcf.gz
19	18409862	19877471	Genotype.vcf.gz
19	19877471	20905757	Genotype.vcf.gz
19	20905757	22732896	Genotype.vcf.gz
19	22732896	23467746	Genotype.vcf.gz
19	23467746	28557893	Genotype.vcf.gz
19	28557893	29790947	Genotype.vcf.gz
19	29790947	30727954	Genotype.vcf.gz
19	30727954	32746520	Genotype.vcf.gz
19	32746520	34262952	Genotype.vcf.gz
19	34262952	36469295	Genotype.vcf.gz
19	36469295	37527033	Genotype.vcf.gz
19	37527033	40170619	Genotype.vcf.gz
19	40170619	40984601	Genotype.vcf.gz
19	40984601	42131573	Genotype.vcf.gz
19	42131573	43862455	Genotype.vcf.gz
19	43862455	44744108	Genotype.vcf.gz
19	44744108	46102697	Genotype.vcf.gz
19	46102697	47150082	Genotype.vcf.gz
19	47150082	49282227	Genotype.vcf.gz
19	49282227	51532567	Genotype.vcf.gz
19	51532567	52985290	Genotype.vcf.gz
19	52985290	54602362	Genotype.vcf.gz
19	54602362	55728080	Genotype.vcf.gz
19	55728080	57521335	Genotype.vcf.gz
19	57521335	59118839	Genotype.vcf.gz
20	60479	697600	Genotype.vcf.gz
20	697600	2469501	Genotype.vcf.gz
20	2469501	3828413	Genotype.vcf.gz
20	3828413	5477850	Genotype.vcf.gz
20	5477850	7084073	Genotype.vcf.gz
20	7084073	8117011	Genotype.vcf.gz
20	8117011	9730921	Genotype.vcf.gz
20	9730921	11249536	Genotype.vcf.gz
20	11249536	12447499	Genotype.vcf.gz
20	12447499	13689864	Genotype.vcf.gz
20	13689864	15958359	Genotype.vcf.gz
20	15958359	17487232	Genotype.vcf.gz
20	17487232	18972203	Genotype.vcf.gz
20	18972203	20959710	Genotype.vcf.gz
20	20959710	22491456	Genotype.vcf.gz
20	22491456	23293790	Genotype.vcf.gz
20	23293790	24717724	Genotype.vcf.gz
20	24717724	25344231	Genotype.vcf.gz
20	25344231	31614823	Genotype.vcf.gz
20	31614823	32813441	Genotype.vcf.gz
20	32813441	34960446	Genotype.vcf.gz
20	34960446	36909530	Genotype.vcf.gz
20	36909530	38436761	Genotype.vcf.gz
20	38436761	39610856	Genotype.vcf.gz
20	39610856	40585689	Genotype.vcf.gz
20	40585689	41615460	Genotype.vcf.gz
20	41615460	42680176	Genotype.vcf.gz
20	42680176	44839056	Genotype.vcf.gz
20	44839056	47199980	Genotype.vcf.gz
20	47199980	49239658	Genotype.vcf.gz
20	49239658	52472549	Genotype.vcf.gz
20	52472549	54055266	Genotype.vcf.gz
20	54055266	56447959	Genotype.vcf.gz
20	56447959	58406572	Genotype.vcf.gz
20	58406572	59561724	Genotype.vcf.gz
20	59561724	61301855	Genotype.vcf.gz
20	61301855	62190180	Genotype.vcf.gz
20	62190180	62965163	Genotype.vcf.gz
21	9411243	15950982	Genotype.vcf.gz
21	15950982	18053165	Genotype.vcf.gz
21	18053165	19480375	Genotype.vcf.gz
21	19480375	20962339	Genotype.vcf.gz
21	20962339	22072764	Genotype.vcf.gz
21	22072764	23362875	Genotype.vcf.gz
21	23362875	24696231	Genotype.vcf.gz
21	24696231	26469122	Genotype.vcf.gz
21	26469122	27271019	Genotype.vcf.gz
21	27271019	29125226	Genotype.vcf.gz
21	29125226	31197025	Genotype.vcf.gz
21	31197025	32668642	Genotype.vcf.gz
21	32668642	34376999	Genotype.vcf.gz
21	34376999	35225465	Genotype.vcf.gz
21	35225465	36524373	Genotype.vcf.gz
21	36524373	37870779	Genotype.vcf.gz
21	37870779	38711704	Genotype.vcf.gz
21	38711704	40482902	Genotype.vcf.gz
21	40482902	41389527	Genotype.vcf.gz
21	41389527	43321528	Genotype.vcf.gz
21	43321528	44506268	Genotype.vcf.gz
21	44506268	46177105	Genotype.vcf.gz
21	46177105	47492226	Genotype.vcf.gz
21	47492226	48119752	Genotype.vcf.gz
22	16050408	17674295	Genotype.vcf.gz
22	17674295	18296088	Genotype.vcf.gz
22	18296088	19912358	Genotype.vcf.gz
22	19912358	22357325	Genotype.vcf.gz
22	22357325	23712647	Genotype.vcf.gz
22	23712647	24984204	Genotype.vcf.gz
22	24984204	26791628	Genotype.vcf.gz
22	26791628	27834752	Genotype.vcf.gz
22	27834752	29651799	Genotype.vcf.gz
22	29651799	31439918	Genotype.vcf.gz
22	31439918	32664986	Genotype.vcf.gz
22	32664986	34494914	Genotype.vcf.gz
22	34494914	35530985	Genotype.vcf.gz
22	35530985	37570269	Genotype.vcf.gz
22	37570269	39307894	Genotype.vcf.gz
22	39307894	40545797	Genotype.vcf.gz
22	40545797	42690818	Genotype.vcf.gz
22	42690818	43714200	Genotype.vcf.gz
22	43714200	44995308	Genotype.vcf.gz
22	44995308	46470495	Genotype.vcf.gz
22	46470495	47596318	Genotype.vcf.gz
22	47596318	48903703	Genotype.vcf.gz
22	48903703	49824534	Genotype.vcf.gz
22	49824534	51243298	Genotype.vcf.gz
